401	3032.4
402	3087.0
403	3112.7
404	3113.9
405	3167.0
406	3206.7
407	3231.2
408	3229.9
409	3219.8
410	3250.9
411	3300.7
412	3331.0
413	3363.4
414	3379.1
415	3360.2
416	3264.4
417	3288.9
418	3269.3
419	3253.1
420	3271.9
421	3262.0
422	3232.1
423	3183.2
424	3137.9
425	3181.5
426	3117.7
427	3120.6
428	3139.2
429	3187.5
430	3170.1
431	3131.0
432	3112.2
433	3101.8
434	3147.4
435	3171.9
436	3171.5
437	3177.3
438	3180.3
439	3167.6
440	3210.4
441	3242.5
442	3237.7
443	3259.7
444	3285.2
445	3291.3
446	3316.9
447	3339.2
448	3356.0
449	3352.4
450	3382.8
451	3407.8
452	3478.1
453	3456.6
454	3436.7
455	3396.6
456	3429.3
457	3449.6
458	3436.8
459	3450.5
460	3428.0
461	3348.2
462	3341.8
463	3364.3
464	3358.2
465	3358.4
466	3354.2
467	3371.7
468	3405.6
469	3445.5
470	3435.7
471	3415.8
472	3356.6
473	3327.1
474	3288.9
475	3320.2
476	3334.8
477	3313.1
478	3280.1
479	3348.5
480	3380.9
481	3417.2
482	3422.1
483	3460.7
484	3457.6
485	3460.1
486	3417.3
487	3417.0
488	3442.8
489	3453.5
490	3518.5
491	3547.6
492	3562.8
493	3616.4
494	3631.5
495	3574.3
496	3512.5
497	3567.6
498	3615.2
499	3654.5
500	3630.3
501	3621.2
502	3636.4
503	3660.6
504	3712.4
505	3680.1
506	3680.8
507	3736.4
508	3729.1
509	3757.0
510	3811.3
511	3794.4
512	3790.5
513	3762.6
514	3811.5
515	3874.6
516	3875.9
517	3915.7
518	3980.5
519	3896.9
520	3947.0
521	3924.6
522	3947.4
523	3868.8
524	3918.4
525	3910.5
526	3888.0
527	3849.3
528	3828.5
529	3842.2
530	3836.2
531	3850.5
532	3808.2
533	3728.5
534	3744.3
535	3777.0
536	3709.9
537	3704.2
538	3739.7
539	3656.8
540	3568.1
541	3625.5
542	3688.6
543	3757.4
544	3726.7
545	3699.3
546	3691.2
547	3665.2
548	3732.4
549	3783.3
550	3743.6
551	3740.0
552	3705.1
553	3666.6
554	3669.9
555	3682.2
556	3624.9
557	3610.1
558	3592.8
559	3552.2
560	3489.1
561	3375.0
562	3483.4
563	3521.1
564	3525.3
565	3556.4
566	3587.4
567	3589.5
568	3545.5
569	3498.6
570	3460.2
571	3361.7
572	3394.4
573	3344.9
574	3364.4
575	3459.7
576	3459.7
577	3497.9
578	3535.0
579	3504.3
580	3520.7
581	3491.5
582	3432.0
583	3363.6
584	3425.8
585	3447.1
586	3397.5
587	3477.0
588	3481.7
589	3547.5
590	3569.9
591	3622.6
592	3626.2
593	3646.0
594	3626.3
595	3663.9
596	3649.6
597	3631.5
598	3556.6
599	3578.1
600	3560.9
601	3561.9
602	3512.6
603	3439.7
604	3476.3
605	3507.4
606	3509.4
607	3466.0
608	3484.2
609	3465.9
610	3495.7
611	3440.0
612	3455.3
613	3399.6
614	3329.8
615	3296.2
616	3237.9
617	3166.5
618	3215.3
619	3264.1
620	3189.0
621	3174.3
622	3228.9
623	3238.8
624	3200.7
625	3182.4
626	3203.2
627	3136.6
628	3093.9
629	3093.8
630	3118.6
631	3147.7
632	3183.6
633	3217.4
634	3235.7
635	3234.0
636	3263.9
637	3273.2
638	3253.6
639	3254.8
640	3288.4
641	3304.8
642	3354.0
643	3336.3
644	3313.9
645	3364.2
646	3427.9
647	3445.9
648	3434.4
649	3433.0
650	3454.3
651	3469.2
652	3438.4
653	3440.2
654	3408.2
655	3342.9
656	3320.1
657	3301.3
658	3273.1
659	3260.4
660	3228.9
661	3246.8
662	3267.9
663	3290.2
664	3322.9
665	3366.7
666	3352.2
667	3337.0
668	3276.8
669	3239.7
670	3189.5
671	3135.2
672	3176.5
673	3262.5
674	3232.7
675	3184.7
676	3227.1
677	3208.5
678	3259.1
679	3218.6
680	3210.1
681	3166.1
682	3142.7
683	3140.9
684	3193.7
685	3175.6
686	3175.7
687	3234.9
688	3192.3
689	3176.6
690	3149.1
691	3165.3
692	3100.1
693	3105.3
694	3122.9
695	3159.3
696	3173.4
697	3267.8
698	3247.0
699	3242.8
700	3189.4
701	3188.2
702	3184.2
703	3149.2
704	3155.0
705	3108.0
706	3101.4
707	3131.1
708	3186.6
709	3194.5
710	3155.7
711	3185.5
712	3202.9
713	3172.7
714	3166.1
715	3207.2
716	3232.3
717	3229.3
718	3259.5
719	3306.2
720	3278.2
721	3272.5
722	3286.7
723	3308.8
724	3286.3
725	3253.5
726	3276.0
727	3296.2
728	3298.4
729	3262.5
730	3287.1
731	3272.7
732	3290.6
733	3323.3
734	3318.9
735	3293.9
736	3271.9
737	3266.7
738	3261.8
739	3238.1
740	3250.5
741	3230.3
742	3193.5
743	3173.5
744	3168.7
745	3189.3
746	3088.1
747	3075.1
748	3036.1
749	3087.7
750	3092.2
751	3110.4
752	3107.2
753	3047.0
754	3003.6
755	2987.8
756	2957.7
757	2963.1
758	3004.7
759	3041.7
760	3036.4
761	3041.2
762	3053.1
763	3023.3
764	2962.9
765	2987.9
766	3008.1
767	3043.3
768	3048.7
769	3038.2
770	3040.1
771	3072.0
772	3082.5
773	3131.9
774	3153.9
775	3142.1
776	3124.9
777	3144.8
778	3152.0
779	3123.5
780	3150.7
781	3141.7
782	3107.9
783	3089.9
784	3055.8
785	3059.0
786	3045.6
787	3072.6
788	3051.5
789	3012.1
790	3024.5
791	3037.6
792	3091.9
793	3056.3
794	3054.4
795	2976.1
796	2914.9
797	2871.1
798	2893.7
799	2885.4
800	2921.5
801	2886.4
802	2917.5
803	2889.2
804	2901.1
805	2896.9
806	2888.4
807	2865.1
808	2885.4
809	2911.6
810	2898.1
811	2883.6
812	2946.5
813	2931.7
814	2933.3
815	2985.5
816	3009.4
817	2989.8
818	3007.6
819	3016.7
820	3006.0
821	3011.2
822	3035.3
823	3011.4
824	2992.4
825	2987.8
826	3005.3
827	3008.7
828	3013.2
829	3027.8
830	3075.8
831	3091.9
832	3110.7
833	3161.2
834	3193.2
835	3191.3
836	3252.0
837	3271.9
838	3290.3
839	3282.5
840	3240.9
841	3241.8
842	3233.9
843	3230.2
844	3225.4
845	3212.2
846	3267.9
847	3297.3
848	3316.2
849	3253.8
850	3230.8
851	3210.2
852	3226.0
853	3226.5
854	3253.2
855	3260.4
856	3269.1
857	3261.5
858	3250.0
859	3264.6
860	3242.8
861	3214.2
862	3235.3
863	3237.5
864	3230.8
865	3223.5
866	3235.7
867	3223.5
868	3217.5
869	3236.7
870	3260.1
871	3261.5
872	3260.0
873	3234.3
874	3223.5
875	3219.1
876	3219.6
877	3240.4
878	3245.6
879	3232.5
880	3317.0
881	3343.4
882	3376.3
883	3368.0
884	3344.9
885	3330.1
886	3355.7
887	3321.3
888	3312.8
889	3279.7
890	3292.1
891	3331.0
892	3349.4
893	3363.3
894	3378.0
895	3359.2
896	3373.4
897	3389.7
898	3461.4
899	3453.7
900	3474.3
901	3482.9
902	3471.0
903	3459.2
904	3481.3
905	3510.9
906	3497.8
907	3526.9
908	3511.2
909	3513.7
910	3514.4
911	3494.0
912	3492.9
913	3513.8
914	3516.8
915	3494.3
916	3474.4
917	3472.4
918	3432.8
919	3454.0
920	3456.0
921	3455.5
922	3480.0
923	3472.4
924	3489.8
925	3513.5
926	3526.4
927	3541.7
928	3537.9
929	3521.4
930	3496.3
931	3513.8
932	3507.1
933	3496.3
934	3423.4
935	3382.8
936	3401.8
937	3361.1
938	3343.4
939	3376.8
940	3361.4
941	3338.3
942	3340.6
943	3319.8
944	3275.8
945	3227.9
946	3244.8
947	3271.6
948	3334.9
949	3318.3
950	3306.5
951	3328.0
952	3313.1
953	3264.0
954	3189.2
955	3201.0
956	3256.0
957	3231.5
958	3214.8
959	3252.2
960	3277.3
961	3287.4
962	3278.0
963	3269.7
964	3305.8
965	3316.6
966	3316.8
967	3298.8
968	3305.7
969	3325.6
970	3319.7
971	3364.4
972	3349.2
973	3384.3
974	3395.8
975	3454.8
976	3466.7
977	3510.3
978	3514.4
979	3491.5
980	3504.6
981	3510.1
982	3543.5
983	3530.9
984	3538.8
985	3528.4
986	3545.4
987	3546.5
988	3533.0
989	3554.3
990	3577.1
991	3566.4
992	3529.0
993	3601.5
994	3623.7
995	3633.8
996	3633.8
997	3537.4
998	3599.2
999	3630.8
1000	3685.4
1001	3717.7
1002	3718.2
1003	3693.5
1004	3696.6
1005	3689.7
1006	3655.7
1007	3651.3
1008	3679.3
1009	3680.1
1010	3703.6
1011	3718.3
1012	3735.4
1013	3742.1
1014	3733.5
1015	3710.8
1016	3735.8
1017	3753.0
1018	3720.7
1019	3678.6
1020	3707.1
1021	3734.5
1022	3750.9
1023	3727.4
1024	3680.8
1025	3694.6
1026	3697.9
1027	3660.4
1028	3685.4
1029	3691.5
1030	3732.0
1031	3729.4
1032	3786.1
1033	3790.1
1034	3782.0
1035	3780.2
1036	3837.4
1037	3863.6
1038	3862.1
1039	3847.5
1040	3858.2
1041	3909.9
1042	3915.5
1043	3918.2
1044	3713.8
1045	3652.8
1046	3720.8
1047	3755.2
1048	3762.3
1049	3703.5
1050	3694.3
1051	3688.7
1052	3700.6
1053	3685.8
1054	3717.7
1055	3747.0
1056	3782.7
1057	3810.1
1058	3791.5
1059	3842.4
1060	3823.7
1061	3839.4
1062	3830.2
1063	3857.1
1064	3862.7
1065	3879.9
1066	3894.8
1067	3850.6
1068	3886.2
1069	3911.0
1070	3888.7
1071	3918.1
1072	3949.6
1073	3954.2
1074	3964.2
1075	3984.6
1076	4038.5
1077	4070.3
1078	4058.5
1079	4070.6
1080	4096.0
1081	4124.3
1082	4112.2
1083	4082.9
1084	4060.4
